gameId,blueWins,blueWardsPlaced,blueWardsDestroyed,blueFirstBlood,blueKills,blueDeaths,blueAssists,blueEliteMonsters,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalExperience,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,blueGoldDiff,blueExperienceDiff,blueCSPerMin,blueGoldPerMin,redWardsPlaced,redWardsDestroyed,redFirstBlood,redKills,redDeaths,redAssists,redEliteMonsters,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalExperience,redTotalMinionsKilled,redTotalJungleMinionsKilled,redGoldDiff,redExperienceDiff,redCSPerMin,redGoldPerMin
4443008526,0,19,4,1,8,8,2,0,0,0,0,16249,6.8,17245,189,41,-1276,-648,18.9,1624.9,16,0,0,8,8,11,0,0,0,0,17525,7,17893,193,42,1276,648,19.3,1752.5
4477502000,1,60,4,1,6,7,7,1,0,1,0,17247,7,18845,233,65,915,1710,23.3,1724.7,16,3,0,7,6,9,0,0,0,0,16332,7,17135,214,36,-915,-1710,21.4,1633.2
4506376932,0,23,3,0,4,2,5,0,0,0,0,15707,6.8,17968,243,55,428,687,24.3,1570.7,17,5,1,2,4,4,1,1,0,0,15279,6.8,17281,247,42,-428,-687,24.7,1527.9
4478461160,1,14,2,1,9,0,8,0,0,0,0,17086,7.2,19170,221,49,3655,2743,22.1,1708.6,37,2,0,0,9,0,1,1,0,0,13431,6.4,16427,198,60,-3655,-2743,19.8,1343.1
4515697055,0,13,7,1,7,6,7,0,0,0,0,16443,7,18461,193,52,-1706,-1027,19.3,1644.3,16,1,0,6,7,6,0,0,0,0,18149,7.2,19488,247,68,1706,1027,24.7,1814.9
4524478226,1,15,2,0,12,10,20,0,0,0,0,17961,6.8,17984,172,32,478,-124,17.2,1796.1,61,1,1,10,12,17,1,1,0,0,17483,6.8,18108,159,75,-478,124,15.9,1748.3
4495005465,0,11,2,0,6,8,7,0,0,0,0,16924,6.8,17938,233,47,-465,-436,23.3,1692.4,81,1,1,8,6,10,0,0,0,0,17389,7.2,18374,214,42,465,436,21.4,1738.9
4501131347,1,44,5,1,14,12,14,1,1,0,0,19418,6.8,18520,204,49,1698,2237,20.4,1941.8,21,5,0,12,14,11,1,0,1,0,17720,6.6,16283,167,51,-1698,-2237,16.7,1772
4518159499,0,38,2,0,6,8,8,0,0,0,0,16917,7.2,18964,212,62,-1013,-36,21.2,1691.7,12,1,1,8,6,6,1,1,0,0,17930,7,19000,260,56,1013,36,26,1793
4500439445,1,18,2,1,4,5,3,0,0,0,0,15846,7,18388,214,58,-330,-466,21.4,1584.6,15,3,0,5,4,5,1,1,0,0,16176,7.2,18854,236,52,330,466,23.6,1617.6
4523041612,0,17,2,0,5,4,4,0,0,0,0,16891,7.4,19197,207,79,1060,1554,20.7,1689.1,69,3,1,4,5,4,1,1,0,0,15831,6.8,17643,211,60,-1060,-1554,21.1,1583.1
4521846073,1,22,2,1,6,5,7,1,0,1,0,16937,7,18194,221,43,592,242,22.1,1693.7,14,3,0,5,6,4,1,1,0,0,16345,7.2,17952,215,67,-592,-242,21.5,1634.5
4520688318,0,54,4,0,11,6,22,1,0,1,0,18640,7,18015,226,48,1931,1200,22.6,1864,13,2,1,6,11,10,1,1,0,0,16709,6.6,16815,232,62,-1931,-1200,23.2,1670.9
4524780505,1,18,3,1,6,2,6,1,1,0,0,16868,6.8,18060,245,52,1982,990,24.5,1686.8,16,2,0,2,6,6,0,0,0,0,14886,6.8,17070,227,60,-1982,-990,22.7,1488.6
4519427485,0,24,4,1,6,4,8,0,0,0,0,16505,6.8,17567,205,52,805,149,20.5,1650.5,13,8,0,4,6,4,1,1,0,0,15700,7,17418,256,44,-805,-149,25.6,1570
4480448606,1,15,3,0,10,7,8,1,0,1,0,19289,7.6,19633,240,63,2330,2319,24,1928.9,52,2,1,7,10,9,0,0,0,0,16959,7,17314,200,39,-2330,-2319,20,1695.9
4524317634,0,17,3,1,1,4,1,0,0,0,0,14064,6.6,16539,220,37,-1765,-2344,22,1406.4,17,4,0,4,1,2,1,1,0,0,15829,6.8,18883,244,62,1765,2344,24.4,1582.9
4521063765,1,14,4,0,3,3,4,1,1,0,0,15138,7,18807,194,66,-105,1086,19.4,1513.8,16,2,1,3,3,3,0,0,0,0,15243,7,17721,235,55,105,-1086,23.5,1524.3
4508697399,0,13,1,1,1,2,1,0,0,0,0,15094,6.8,18255,246,51,-92,-244,24.6,1509.4,12,0,0,2,1,3,1,1,0,0,15186,6.8,18499,226,64,92,244,22.6,1518.6
4446243794,1,16,4,0,1,5,1,2,1,1,0,14942,7,17727,210,83,-1215,-756,21,1494.2,21,3,1,5,1,7,0,0,0,0,16157,7,18483,233,52,1215,756,23.3,1615.7
4494950726,0,69,2,1,5,11,5,1,1,0,0,15633,6.8,17179,193,54,-2947,-2189,19.3,1563.3,17,1,0,11,5,13,0,0,0,0,18580,7.2,19368,224,43,2947,2189,22.4,1858
4473257949,1,18,2,1,5,3,7,2,1,1,0,15427,6.8,17667,217,47,134,-144,21.7,1542.7,19,4,0,3,5,2,0,0,0,0,15293,7,17811,235,51,-134,144,23.5,1529.3
4509810925,0,16,1,0,6,6,7,1,1,0,0,15703,6.8,16893,191,40,-951,-1116,19.1,1570.3,12,3,1,6,6,8,0,0,0,0,16654,7.2,18009,221,51,951,1116,22.1,1665.4
4523527699,1,108,5,1,6,5,8,0,0,0,0,16620,7,17711,238,37,361,-672,23.8,1662,17,0,0,5,6,5,0,0,0,0,16259,7,18383,223,54,-361,672,22.3,1625.9
4454501300,0,15,1,1,9,6,5,0,0,0,0,16852,6.6,17417,210,38,348,-1004,21,1685.2,15,5,0,6,9,6,1,1,0,0,16504,7,18421,216,60,-348,1004,21.6,1650.4
4522356055,1,19,2,0,6,5,5,1,1,0,0,15926,6.8,17186,209,44,905,1369,20.9,1592.6,15,2,1,5,6,10,0,0,0,0,15021,6.4,15817,180,40,-905,-1369,18,1502.1
4516589560,0,14,1,1,6,8,6,0,0,0,0,16936,7.2,18023,219,64,-424,-630,21.9,1693.6,14,2,0,8,6,10,2,1,1,0,17360,7,18653,230,48,424,630,23,1736
4505605320,1,15,4,1,10,4,13,1,1,0,0,17917,7.2,18904,212,37,3058,1325,21.2,1791.7,37,1,0,4,10,2,1,0,1,0,14859,6.8,17579,222,52,-3058,-1325,22.2,1485.9
4470336918,0,16,1,1,7,8,11,1,1,0,0,17558,6.8,17445,241,48,-105,-1401,24.1,1755.8,18,4,0,8,7,9,1,0,1,0,17663,6.8,18846,232,50,105,1401,23.2,1766.3
4524960407,1,22,0,1,4,7,4,1,0,1,1,17104,6.6,17075,224,61,-669,-502,22.4,1710.4,17,4,0,7,4,8,1,1,0,0,17773,6.8,17577,209,46,669,502,20.9,1777.3
4522654087,0,12,0,0,3,8,3,0,0,0,0,15149,6.8,17143,205,51,-1876,-2659,20.5,1514.9,13,2,1,8,3,4,1,1,0,0,17025,7.4,19802,211,76,1876,2659,21.1,1702.5
4492820318,1,51,3,0,10,5,16,1,1,0,1,17535,6.4,15420,173,40,1436,-1544,17.3,1753.5,14,2,1,5,10,4,0,0,0,0,16099,6.8,16964,207,66,-1436,1544,20.7,1609.9
4523758251,0,15,1,0,5,7,8,1,1,0,0,16112,6.4,16747,215,52,-1031,-760,21.5,1611.2,17,1,1,7,5,10,0,0,0,0,17143,6.8,17507,211,56,1031,760,21.1,1714.3
4519483383,1,9,3,1,6,7,6,1,0,1,0,16317,7,18679,204,71,-713,103,20.4,1631.7,84,4,0,7,6,5,1,1,0,0,17030,6.8,18576,212,52,713,-103,21.2,1703
4522558200,0,39,1,1,7,4,6,0,0,0,0,15885,7.2,19056,207,52,125,2058,20.7,1588.5,22,5,0,4,7,4,0,0,0,0,15760,6.8,16998,224,47,-125,-2058,22.4,1576
4520868488,1,15,3,1,9,3,11,0,0,0,0,17592,7,18664,220,41,1411,766,22,1759.2,11,1,0,3,9,4,1,1,0,0,16181,7,17898,215,62,-1411,-766,21.5,1618.1
4482355547,0,23,1,1,8,10,8,1,1,0,0,17321,7,18683,205,59,-78,-155,20.5,1732.1,13,2,0,10,8,7,1,0,1,0,17399,7.4,18838,207,40,78,155,20.7,1739.9
4457621044,1,47,3,1,2,1,3,1,1,0,0,15420,7,18204,230,65,661,139,23,1542,14,2,0,1,2,2,0,0,0,0,14759,6.6,18065,245,56,-661,-139,24.5,1475.9
4523957266,0,19,2,0,4,7,2,0,0,0,0,15649,7.2,18614,234,66,-1975,-1115,23.4,1564.9,24,4,1,7,4,7,1,1,0,0,17624,7.2,19729,243,55,1975,1115,24.3,1762.4
4500738372,1,20,3,0,6,3,5,0,0,0,0,16737,7.4,19857,243,64,1204,2004,24.3,1673.7,16,4,1,3,6,2,1,1,0,0,15533,6.8,17853,250,48,-1204,-2004,25,1553.3
4494262239,0,14,0,0,3,4,6,0,0,0,0,15929,6.8,17529,226,40,-394,-1635,22.6,1592.9,14,1,1,4,3,4,1,0,1,0,16323,7,19164,237,64,394,1635,23.7,1632.3
4487705166,1,59,2,0,3,6,6,1,1,0,0,15442,6.8,17518,238,51,-1090,-1499,23.8,1544.2,11,17,1,6,3,6,0,0,0,0,16532,6.8,19017,233,56,1090,1499,23.3,1653.2
4524530241,0,49,0,1,4,4,4,0,0,0,0,15046,6.6,16504,178,48,-557,-832,17.8,1504.6,13,5,0,4,4,6,0,0,0,0,15603,6.6,17336,217,52,557,832,21.7,1560.3
4522459951,1,15,5,1,9,4,12,1,1,0,0,17190,6.6,17783,210,41,1847,1084,21,1719,14,2,0,4,9,5,1,0,1,0,15343,6.8,16699,200,40,-1847,-1084,20,1534.3
4520610441,0,41,2,1,6,7,8,0,0,0,0,15756,6.6,16210,204,49,-1966,-3189,20.4,1575.6,18,4,0,7,6,6,0,0,0,0,17722,7.4,19399,242,60,1966,3189,24.2,1772.2
4524900733,1,16,1,0,6,9,3,1,1,0,0,15704,6.6,17114,199,52,-1332,-2004,19.9,1570.4,14,6,1,9,6,10,0,0,0,0,17036,7.2,19118,217,40,1332,2004,21.7,1703.6
4524841427,0,16,2,1,9,8,12,1,0,1,0,16649,6.2,15616,166,36,-1152,-2193,16.6,1664.9,19,2,0,8,9,8,1,1,0,0,17801,6.8,17809,208,48,1152,2193,20.8,1780.1
4500291945,1,16,0,1,7,3,10,1,1,0,0,17546,6.8,17209,228,47,1493,1167,22.8,1754.6,10,2,0,3,7,4,1,0,1,1,16053,6.4,16042,193,51,-1493,-1167,19.3,1605.3
4501013460,0,27,0,0,6,10,4,1,0,1,0,16171,7,17902,202,54,-1682,-71,20.2,1617.1,14,2,1,10,6,8,1,1,0,0,17853,7,17973,226,52,1682,71,22.6,1785.3
4481739224,1,19,5,0,6,6,9,0,0,0,0,16740,7,19237,238,54,218,1085,23.8,1674,18,4,1,6,6,8,1,1,0,0,16522,7,18152,229,54,-218,-1085,22.9,1652.2
4524235691,0,91,4,1,7,6,12,0,0,0,0,17222,7,18157,227,48,808,-236,22.7,1722.2,13,3,0,6,7,3,1,1,0,0,16414,7,18393,250,53,-808,236,25,1641.4
4525228858,1,14,3,1,13,1,10,1,1,0,1,20295,7.2,19531,258,56,6907,4512,25.8,2029.5,15,2,0,1,13,1,0,0,0,0,13388,6.2,15019,178,54,-6907,-4512,17.8,1338.8
4521830295,0,16,2,0,9,18,9,0,0,0,0,16331,6.4,14886,162,31,-3966,-2999,16.2,1633.1,18,2,1,18,9,16,1,0,1,0,20297,6.8,17885,169,38,3966,2999,16.9,2029.7
4522283833,1,13,1,0,4,5,7,0,0,0,0,15921,7,18190,217,48,-594,-353,21.7,1592.1,14,1,1,5,4,7,2,1,1,0,16515,7.2,18543,235,48,594,353,23.5,1651.5
4460355612,0,33,1,0,10,7,11,1,0,1,1,19186,7.2,18375,183,51,1377,795,18.3,1918.6,14,2,1,7,10,8,1,1,0,0,17809,7,17580,201,52,-1377,-795,20.1,1780.9
4516698364,1,15,2,0,5,4,7,0,0,0,0,15936,7,18030,205,43,554,-702,20.5,1593.6,28,0,1,4,5,4,0,0,0,0,15382,7,18732,179,68,-554,702,17.9,1538.2
4512192023,0,18,4,0,4,7,5,0,0,0,0,15198,6.8,17177,219,38,-2876,-2715,21.9,1519.8,10,4,1,7,4,9,1,0,1,0,18074,7.2,19892,222,92,2876,2715,22.2,1807.4
4507824198,1,17,1,1,7,2,5,1,0,1,0,16649,7.4,19322,226,47,1256,-295,22.6,1664.9,16,6,0,2,7,1,1,1,0,0,15393,7.4,19617,268,63,-1256,295,26.8,1539.3
4489456327,0,42,3,0,8,7,13,1,1,0,0,17909,6.4,16512,165,39,1340,-207,16.5,1790.9,19,4,1,7,8,10,0,0,0,0,16569,6.6,16719,201,32,-1340,207,20.1,1656.9
4508436860,1,40,2,1,10,2,14,1,1,0,0,17618,7,18556,203,36,4373,4286,20.3,1761.8,13,4,0,2,10,3,0,0,0,0,13245,6,14270,184,24,-4373,-4286,18.4,1324.5
4522648784,0,18,3,0,4,7,2,0,0,0,0,15046,6.6,17140,208,48,-1208,-614,20.8,1504.6,37,4,1,7,4,5,1,1,0,0,16254,7,17754,227,44,1208,614,22.7,1625.4
4451008750,1,24,2,1,6,5,6,0,0,0,0,15871,6.6,17106,195,45,-245,-278,19.5,1587.1,14,2,0,5,6,6,1,1,0,0,16116,7,17384,221,45,245,278,22.1,1611.6
4473660797,0,15,0,0,10,9,13,2,1,1,0,17145,7,17904,192,45,-1464,-454,19.2,1714.5,15,3,1,9,10,5,0,0,0,0,18609,7.2,18358,226,46,1464,454,22.6,1860.9
4517825338,1,16,4,1,7,2,6,0,0,0,0,17423,7.4,19973,248,55,2822,2207,24.8,1742.3,24,3,0,2,7,2,1,1,0,0,14601,7,17766,219,64,-2822,-2207,21.9,1460.1
4456309511,0,15,1,1,8,8,7,1,0,1,1,17676,7,18151,206,32,393,-215,20.6,1767.6,16,1,0,8,8,9,1,1,0,0,17283,7,18366,223,46,-393,215,22.3,1728.3
4516557839,1,19,2,0,7,8,8,0,0,0,0,16992,7,18385,219,44,-371,-172,21.9,1699.2,30,3,1,8,7,7,1,1,0,0,17363,7.2,18557,225,65,371,172,22.5,1736.3
4522021441,0,12,2,0,1,10,0,0,0,0,0,13410,6.4,16059,210,52,-5025,-2610,21,1341,19,4,1,10,1,16,1,1,0,0,18435,7.2,18669,228,58,5025,2610,22.8,1843.5
4519886299,1,16,4,1,8,4,10,2,1,1,1,18678,7,18538,231,56,3999,2223,23.1,1867.8,13,1,0,4,8,5,0,0,0,0,14679,6.6,16315,193,42,-3999,-2223,19.3,1467.9
4470465305,0,22,1,0,5,12,12,0,0,0,0,16220,7,17906,222,66,-4157,-1724,22.2,1622,15,1,1,12,5,24,1,1,0,0,20377,7.4,19630,257,52,4157,1724,25.7,2037.7
4491168583,1,51,4,0,7,5,14,1,1,0,0,17075,7,18159,230,52,462,579,23,1707.5,17,4,1,5,7,6,0,0,0,0,16613,6.6,17580,224,51,-462,-579,22.4,1661.3
4523482714,0,31,0,0,5,12,2,0,0,0,0,14930,6,15593,169,56,-5298,-4670,16.9,1493,11,1,1,12,5,14,1,1,0,0,20228,7.4,20263,242,52,5298,4670,24.2,2022.8
4521124599,1,14,3,1,6,4,9,2,1,1,0,16972,7.4,19577,218,55,752,344,21.8,1697.2,15,1,0,4,6,3,0,0,0,0,16220,7.2,19233,247,68,-752,-344,24.7,1622
4520785581,0,12,2,0,7,8,7,0,0,0,0,16304,6.8,17825,201,51,-28,-63,20.1,1630.4,14,1,1,8,7,4,0,0,0,0,16332,6.8,17888,209,41,28,63,20.9,1633.2
4469793505,1,15,2,0,6,3,9,0,0,0,0,16568,7.2,18645,197,52,1188,2039,19.7,1656.8,20,2,1,3,6,4,2,1,1,0,15380,6.8,16606,207,52,-1188,-2039,20.7,1538
4501782812,0,16,4,0,5,3,5,0,0,0,0,15499,7,17516,225,47,-81,-1,22.5,1549.9,17,3,1,3,5,3,1,1,0,0,15580,6.8,17517,214,60,81,1,21.4,1558
4524882681,1,14,1,1,7,3,10,1,0,1,0,17326,7.2,18459,224,56,1639,-213,22.4,1732.6,17,2,0,3,7,3,1,1,0,0,15687,7,18672,248,68,-1639,213,24.8,1568.7
4501847669,0,14,2,0,6,10,5,0,0,0,0,15256,6.6,16464,189,28,-1555,-357,18.9,1525.6,17,2,1,10,6,12,1,1,0,0,16811,6.8,16821,182,45,1555,357,18.2,1681.1
4520333259,1,16,5,0,6,4,7,0,0,0,0,16619,7.2,18958,226,51,1552,1488,22.6,1661.9,31,4,1,4,6,5,0,0,0,0,15067,6.8,17470,213,52,-1552,-1488,21.3,1506.7
4511049704,0,14,4,0,4,5,4,0,0,0,0,16295,7.2,18278,261,36,41,-936,26.1,1629.5,56,2,1,5,4,5,1,1,0,0,16254,7.2,19214,234,64,-41,936,23.4,1625.4
4488805966,1,12,2,1,7,4,7,1,1,0,0,15680,6.6,17099,186,52,-259,-1115,18.6,1568,37,1,0,4,7,4,0,0,0,0,15939,7,18214,227,51,259,1115,22.7,1593.9
4452201690,0,15,1,1,7,7,8,0,0,0,0,16432,6.8,16967,191,36,367,-1025,19.1,1643.2,32,2,0,7,7,7,1,1,0,0,16065,7,17992,212,47,-367,1025,21.2,1606.5
4523749055,1,15,3,0,10,6,9,2,1,1,2,19197,7.2,18449,219,53,2941,1850,21.9,1919.7,15,6,1,6,10,6,0,0,0,0,16256,6.6,16599,192,52,-2941,-1850,19.2,1625.6
4525132026,0,36,1,0,3,8,5,1,1,0,0,15028,6.8,17228,232,40,-2254,-379,23.2,1502.8,18,3,1,8,3,8,0,0,0,0,17282,7,17607,232,48,2254,379,23.2,1728.2
4520672989,1,15,2,1,10,7,8,1,1,0,0,18468,7.2,18822,221,51,1142,283,22.1,1846.8,18,3,0,7,10,6,0,0,0,0,17326,7.2,18539,252,40,-1142,-283,25.2,1732.6
4496837103,0,13,2,0,2,7,3,1,0,1,0,14624,6.8,16881,210,57,-2089,537,21,1462.4,39,5,1,7,2,10,0,0,0,0,16713,6.6,16344,215,38,2089,-537,21.5,1671.3
4447744489,1,21,1,1,9,5,10,0,0,0,0,18280,7,18115,229,35,4051,1394,22.9,1828,19,5,0,5,9,3,1,1,0,0,14229,6.6,16721,211,36,-4051,-1394,21.1,1422.9
4438388290,0,17,2,0,6,7,4,1,0,1,0,16331,7.2,17920,231,49,-226,-221,23.1,1633.1,37,3,1,7,6,7,0,0,0,0,16557,7,18141,226,54,226,221,22.6,1655.7
4495628923,1,17,5,0,5,9,7,0,0,0,0,16103,6.6,17019,193,48,-2419,-1437,19.3,1610.3,50,5,1,9,5,14,1,0,1,0,18522,7,18456,246,40,2419,1437,24.6,1852.2
4495074549,0,16,4,1,3,6,3,0,0,0,0,14910,6.6,15466,195,36,-821,-2540,19.5,1491,44,3,0,6,3,4,1,1,0,0,15731,6.8,18006,206,67,821,2540,20.6,1573.1
4423079773,1,16,4,1,6,4,8,2,1,1,0,16832,7.2,18675,221,65,1624,1008,22.1,1683.2,17,1,0,4,6,5,0,0,0,0,15208,7,17667,238,33,-1624,-1008,23.8,1520.8
4481631636,0,19,4,0,2,8,1,0,0,0,0,14208,7,17036,194,64,-4891,-2335,19.4,1420.8,20,1,1,8,2,8,1,0,1,1,19099,7.2,19371,266,40,4891,2335,26.6,1909.9
4496068567,1,13,2,1,9,5,6,1,0,1,0,17076,7.2,18945,194,54,834,1853,19.4,1707.6,16,0,0,5,9,2,0,0,0,0,16242,6.6,17092,238,36,-834,-1853,23.8,1624.2
4501386832,0,19,1,1,8,2,11,0,0,0,0,17526,6.8,17824,222,63,2761,680,22.2,1752.6,13,3,0,2,8,2,1,1,0,0,14765,6.8,17144,216,64,-2761,-680,21.6,1476.5
4503581851,1,20,2,1,7,4,6,0,0,0,0,16745,6.8,17283,210,35,2150,1104,21,1674.5,14,4,0,4,7,3,0,0,0,0,14595,6.6,16179,187,50,-2150,-1104,18.7,1459.5
4522201208,0,35,1,0,5,3,5,1,0,1,1,17854,7.4,20383,230,56,2323,2120,23,1785.4,13,1,1,3,5,2,0,0,0,0,15531,7,18263,219,52,-2323,-2120,21.9,1553.1
4487682437,1,15,2,0,4,8,4,1,0,1,0,15658,6.6,17351,222,42,-1624,-2019,22.2,1565.8,16,1,1,8,4,8,1,1,0,0,17282,7.4,19370,207,61,1624,2019,20.7,1728.2
4515342785,0,15,2,1,6,5,4,1,1,0,0,15698,7,17468,206,59,-1143,-859,20.6,1569.8,15,1,0,5,6,3,1,0,1,0,16841,7,18327,259,50,1143,859,25.9,1684.1
4522601475,1,8,0,1,6,5,6,1,0,1,0,15760,7.2,18719,167,72,-2072,412,16.7,1576,16,2,0,5,6,2,1,1,0,1,17832,7,18307,268,51,2072,-412,26.8,1783.2
4519595865,0,16,5,0,3,8,4,1,0,1,0,14506,6.8,16989,206,52,-2520,-1932,20.6,1450.6,16,1,1,8,3,7,1,1,0,0,17026,7.2,18921,221,56,2520,1932,22.1,1702.6
4497765026,1,10,4,0,2,3,1,0,0,0,0,15568,7,18302,245,48,542,1212,24.5,1556.8,16,1,1,3,2,4,1,1,0,0,15026,6.6,17090,209,62,-542,-1212,20.9,1502.6
4495304851,0,15,1,0,8,6,3,0,0,0,0,16678,7,18875,216,64,1079,1586,21.6,1667.8,15,5,1,6,8,3,1,1,0,0,15599,6.8,17289,220,32,-1079,-1586,22,1559.9
4524881998,1,32,2,1,7,5,7,2,1,1,0,17204,7.4,18986,240,60,316,10,24,1720.4,36,1,0,5,7,4,0,0,0,0,16888,7,18976,236,48,-316,-10,23.6,1688.8
4504908173,0,11,1,0,5,14,3,0,0,0,0,15322,6.4,15807,210,56,-4024,-2373,21,1532.2,18,2,1,14,5,17,1,1,0,0,19346,6.8,18180,203,47,4024,2373,20.3,1934.6
4518759823,1,37,3,1,12,5,15,1,1,0,0,19141,7.6,20647,192,60,4294,4438,19.2,1914.1,15,2,0,5,12,3,0,0,0,0,14847,6.4,16209,210,36,-4294,-4438,21,1484.7
4520894516,0,38,4,1,5,7,4,0,0,0,0,16562,7.2,18781,210,64,44,170,21,1656.2,21,1,0,7,5,8,1,1,0,0,16518,7,18611,245,36,-44,-170,24.5,1651.8
4490315006,1,21,3,0,9,4,7,1,1,0,0,17951,6.8,18031,234,44,3432,2317,23.4,1795.1,16,1,1,4,9,9,0,0,0,0,14519,6.4,15714,183,45,-3432,-2317,18.3,1451.9
4506495968,0,8,2,0,7,11,6,1,0,1,0,16998,6.6,17282,207,55,-1343,-591,20.7,1699.8,18,3,1,11,7,15,1,1,0,0,18341,6.8,17873,191,40,1343,591,19.1,1834.1
4521403114,1,15,2,1,7,8,8,1,1,0,0,16142,6.8,17610,197,62,-563,-812,19.7,1614.2,24,4,0,8,7,12,0,0,0,0,16705,7,18422,207,48,563,812,20.7,1670.5
4464777980,0,19,2,0,5,5,7,1,1,0,0,15051,6.6,16743,188,35,60,323,18.8,1505.1,11,2,1,5,5,4,0,0,0,0,14991,6.8,16420,206,44,-60,-323,20.6,1499.1
4521688394,1,15,4,0,4,4,5,0,0,0,0,16333,7.2,19527,237,65,60,-341,23.7,1633.3,23,5,1,4,4,3,1,1,0,0,16273,7.6,19868,252,80,-60,341,25.2,1627.3
4523251665,0,48,3,0,3,6,6,0,0,0,0,14986,6.8,17222,208,46,-1501,-1478,20.8,1498.6,18,3,1,6,3,4,0,0,0,0,16487,7.2,18700,220,49,1501,1478,22,1648.7
4515233268,1,14,4,1,7,7,7,2,1,1,0,17381,7.2,20017,221,76,1542,2179,22.1,1738.1,17,2,0,7,7,4,0,0,0,0,15839,7,17838,204,48,-1542,-2179,20.4,1583.9
4513442931,0,40,4,1,7,5,9,0,0,0,0,17003,6.6,18007,214,40,1331,1287,21.4,1700.3,16,1,0,5,7,8,0,0,0,0,15672,6.8,16720,190,52,-1331,-1287,19,1567.2
4483621634,1,19,3,0,6,7,4,0,0,0,0,16039,7,17942,195,49,-665,-571,19.5,1603.9,16,3,1,7,6,5,1,1,0,0,16704,7,18513,231,52,665,571,23.1,1670.4
4463059486,0,16,3,0,4,12,5,1,1,0,0,15380,6.6,15984,226,43,-4864,-2818,22.6,1538,17,2,1,12,4,17,1,0,1,2,20244,7.2,18802,231,36,4864,2818,23.1,2024.4
4497520104,1,141,2,0,6,6,6,0,0,0,0,16830,7,18944,226,51,708,1208,22.6,1683,18,2,1,6,6,4,2,1,1,0,16122,6.8,17736,204,54,-708,-1208,20.4,1612.2
4520650445,0,15,6,0,7,5,12,1,0,1,0,16605,6.6,16894,220,39,2046,584,22,1660.5,20,5,1,5,7,9,1,1,0,0,14559,6.6,16310,175,44,-2046,-584,17.5,1455.9
4483310485,1,19,2,0,2,1,3,1,1,0,0,14909,7,18031,245,52,410,720,24.5,1490.9,14,3,1,1,2,1,0,0,0,0,14499,6.8,17311,237,52,-410,-720,23.7,1449.9
4420437374,0,17,2,1,4,3,3,0,0,0,0,14742,6.8,17515,203,40,-541,-1094,20.3,1474.2,17,3,0,3,4,5,2,1,1,0,15283,7.2,18609,230,60,541,1094,23,1528.3
4514522984,1,14,3,0,0,5,0,0,0,0,0,12939,6.4,15958,201,32,-4578,-3673,20.1,1293.9,19,2,1,5,0,5,1,1,0,0,17517,7.4,19631,259,79,4578,3673,25.9,1751.7
4465091109,0,13,0,0,3,8,1,0,0,0,0,14440,7,17275,194,60,-3132,-1630,19.4,1444,17,2,1,8,3,6,1,1,0,0,17572,7,18905,220,50,3132,1630,22,1757.2
4520635728,1,14,3,1,6,8,5,1,0,1,0,16353,7,18367,214,56,-560,-46,21.4,1635.3,16,2,0,8,6,10,1,1,0,0,16913,7.4,18413,221,44,560,46,22.1,1691.3
4452001720,0,13,4,0,2,13,3,0,0,0,0,12798,5.4,12111,187,4,-8472,-8242,18.7,1279.8,16,1,1,13,2,16,1,1,0,1,21270,7.6,20353,224,64,8472,8242,22.4,2127
4511735384,1,16,1,1,9,3,8,2,1,1,0,18599,7.2,20735,216,76,3821,4288,21.6,1859.9,34,1,0,3,9,5,0,0,0,0,14778,6.8,16447,187,56,-3821,-4288,18.7,1477.8
4517686299,0,14,4,0,5,6,6,0,0,0,0,15698,6.6,17663,201,63,-687,-372,20.1,1569.8,23,3,1,6,5,8,1,1,0,0,16385,7,18035,230,43,687,372,23,1638.5
4524160140,1,14,1,0,6,7,6,0,0,0,0,15936,6.8,17755,192,46,-1477,-1018,19.2,1593.6,15,3,1,7,6,10,1,1,0,0,17413,7,18773,245,53,1477,1018,24.5,1741.3
4478918776,0,11,2,0,2,4,5,1,0,1,0,14613,6.8,17026,233,47,-2539,-943,23.3,1461.3,13,5,1,4,2,7,1,1,0,0,17152,7,17969,234,47,2539,943,23.4,1715.2
4452237596,1,15,2,1,3,2,2,0,0,0,0,15265,6.8,17859,224,52,446,263,22.4,1526.5,14,1,0,2,3,1,0,0,0,0,14819,6.6,17596,237,45,-446,-263,23.7,1481.9
4518368417,0,12,3,1,4,5,4,0,0,0,0,14705,6.6,16663,196,44,-2167,-2507,19.6,1470.5,17,1,0,5,4,6,1,1,0,0,16872,7.2,19170,240,65,2167,2507,24,1687.2
4506113510,1,16,1,1,10,3,12,1,1,0,0,18177,7,18965,219,50,3504,995,21.9,1817.7,16,3,0,3,10,4,0,0,0,0,14673,6.8,17970,214,46,-3504,-995,21.4,1467.3
4508403926,0,13,3,0,5,5,3,1,0,1,0,15226,6.6,17298,213,55,-521,-1275,21.3,1522.6,11,2,1,5,5,3,1,1,0,0,15747,7.2,18573,236,48,521,1275,23.6,1574.7
4524698589,1,80,3,1,7,2,7,1,1,0,0,17324,7.2,19349,216,48,3129,2922,21.6,1732.4,18,0,0,2,7,3,0,0,0,0,14195,6.8,16427,208,47,-3129,-2922,20.8,1419.5
